Estacion,decimalLatitude,decimalLongitude,eventTime,eventDate,Red,Solicitud,Vol_filtrado,Vol_concentrado,Vol_alicuota,Num_alicuotas,fieldNumber
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,300,31,85.1471843,150,5,2,SP-23-0502
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
95,3,-83,18:58:00,2023-10-29,500,31,198.1860471,125,5,1,SP-23-0503
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,300,31,50.76011111,100,5,4,SP-23-0512
79,3,-82,03:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,04:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,05:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,06:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,07:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,08:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,09:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,10:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,11:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,12:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,13:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,14:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,15:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
79,3,-82,16:59:00,2023-10-30,500,31,57.14469889,125,5,2,SP-23-0513
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,300,31,43.59459854,50,5,4,SP-23-0522
63,3,-81,13:07:00,2023-10-30,500,31,42.63427212,10,10,1,SP-23-0523
63,3,-81,13:07:00,2023-10-30,500,31,42.63427212,10,10,1,SP-23-0523
63,3,-81,13:07:00,2023-10-30,500,31,42.63427212,10,10,1,SP-23-0523
63,3,-81,13:07:00,2023-10-30,500,31,42.63427212,10,10,1,SP-23-0523
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,300,31,55.39289464,400,5,2,SP-23-0535
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
16,3,-78,22:55:00,2023-10-31,500,31,57.30827097,400,5,2,SP-23-0536
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,300,31,84.12881617,150,5,2,SP-23-0550
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
45,4,-80,15:15:00,2023-11-09,500,31,80.91013969,10,10,1,SP-23-0551
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,300,31,46.42281264,300,5,3,SP-23-0560
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
61,4,-81,00:17:00,2023-11-10,500,31,47.20901394,150,5,3,SP-23-0561
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,300,31,91.74283284,300,5,4,SP-23-0595
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
77,4,-82,01:57:00,2023-11-11,500,31,91.47373038,100,5,7,SP-23-0596
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,300,31,67.17008466,150,5,2,SP-23-0605
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
93,4,-83,14:01:00,2023-11-11,500,31,69.58145377,20,20,1,SP-23-0606
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,300,31,65.40245085,150,5,1,SP-23-0615
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
109,4,84,02:48:00,2023-11-12,500,31,65.56602294,150,5,8,SP-23-0616
107,5,-84,13:02:00,2023-11-12,300,31,70.04578742,300,5,4,SP-23-0625
107,5,-84,13:02:00,2023-11-12,300,31,70.04578742,300,5,4,SP-23-0625
